DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,1994,409,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,1995,506,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,1996,486,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,1997,527,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,1998,400,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,1999,256,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2000,253,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2001,252,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2002,246,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2006,188,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2007,187,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2008,200,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2009,182,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2010,162,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2011,157,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2012,148,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2013,173,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2014,142,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2015,122,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2016,117,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2017,117,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2018,426,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y15-19,NO,2019,84,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,1992,24,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,1993,16,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,1994,12,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,1995,13,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,1996,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,1997,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,1998,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,1999,12,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2000,22,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2001,25,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2002,29,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2003,9,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2004,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2005,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2006,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2007,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2008,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2009,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2010,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2011,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2012,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2015,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2016,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,DK,2019,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,1992,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,1993,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,1994,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,1995,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,1996,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,1997,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,1998,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,1999,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2000,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2001,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2002,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2006,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2007,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2008,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2009,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2010,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2011,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2012,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2016,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2018,23,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y16,NO,2019,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,1992,52,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,1993,52,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,1994,50,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,1995,53,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,1996,36,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,1997,33,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,1998,34,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,1999,38,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2000,91,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2001,112,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2002,111,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2003,36,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2004,19,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2005,23,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2006,15,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2007,10,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2008,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2009,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2010,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2011,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2012,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2013,6,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2014,8,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2015,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2016,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,DK,2019,0,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,1992,38,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,1993,20,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,1994,21,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,1995,44,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,1996,46,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,1997,41,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,1998,24,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,1999,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2000,9,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2001,11,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2002,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2006,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2007,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2008,7,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2009,5,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2010,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2011,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2012,3,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2013,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2014,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2015,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2016,1,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2017,4,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2018,69,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y17,NO,2019,2,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,1992,233,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,1993,214,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,1994,208,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,1995,185,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,1996,130,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,1997,136,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,1998,167,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,1999,182,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2000,282,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2001,314,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2002,301,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2003,173,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2004,160,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2005,119,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2006,138,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2007,105,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2008,115,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2009,92,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2010,81,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2011,75,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2012,70,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2013,65,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2014,69,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2015,52,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2016,54,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2017,53,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2018,65,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,DK,2019,45,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,1992,199,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,1993,150,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,1994,134,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,1995,159,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,1996,156,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,1997,187,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,1998,118,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,1999,81,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2000,95,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2001,77,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2002,83,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2006,69,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2007,66,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2008,67,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2009,65,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2010,52,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2011,45,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2012,43,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2013,55,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2014,51,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2015,41,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2016,35,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2017,31,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2018,127,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y18,NO,2019,22,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,1992,318,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,1993,265,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,1994,279,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,1995,239,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,1996,215,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,1997,185,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,1998,249,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,1999,239,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2000,294,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2001,330,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2002,361,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2003,208,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2004,193,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2005,185,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2006,188,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2007,185,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2008,170,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2009,177,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2010,129,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2011,109,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2012,117,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2013,109,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2014,110,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2015,114,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2016,103,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2017,105,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2018,102,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,DK,2019,76,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,1992,369,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,1993,296,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,1994,253,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,1995,296,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,1996,276,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,1997,292,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,1998,254,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,1999,168,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2000,147,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2001,162,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2002,155,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2006,116,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2007,119,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2008,125,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2009,111,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2010,107,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2011,110,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2012,101,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2013,116,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2014,90,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2015,80,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2016,81,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2017,82,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2018,207,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y19,NO,2019,59,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,1992,502,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,1993,442,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,1994,424,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,1995,353,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,1996,308,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,1997,314,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,1998,342,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,1999,356,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2000,399,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2001,420,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2002,401,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2003,259,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2004,278,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2005,261,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2006,279,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2007,264,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y20,DK,2008,294,
